Parcel,r,p_uncorrected,p_perm_corrected
1,-0.346323242263416,0.0307917102306389,0.591540845915408
2,-0.460031501084696,0.00321302342150276,0.151984801519848
3,-0.393912735727331,0.0130947317556964,0.382361763823618
4,-0.457799281225283,0.00338463340101491,0.157184281571843
5,-0.295785789624656,0.0675146523736112,0.795320467953205
6,-0.340854775522198,0.033717787765989,0.615338466153385
7,-0.313526983325724,0.0519447962703076,0.732726727327267
8,-0.280429007850576,0.0837755758804524,0.84051594840516
9,-0.308023465693971,0.0564308061282046,0.750724927507249
10,0.00411854128512032,0.980147860818975,0.94970502949705
11,0.0615933227350087,0.709528498977458,0.94970502949705
12,-0.0120698236029885,0.941864846224396,0.94970502949705
13,0.0519320147222354,0.753539634476161,0.94970502949705
14,-0.0100991203354888,0.951344485043891,0.94970502949705
15,-0.280203412851693,0.0840352736827211,0.841315868413159
16,-0.403549306310737,0.0108485332693421,0.341365863413659
17,-0.314161428888359,0.0514465804105458,0.729127087291271
18,-0.421671270349326,0.00750382168350483,0.272172782721728
19,0.0132992251434129,0.935954992694708,0.94970502949705
20,0.0611327620118281,0.711606864032208,0.94970502949705
21,0.217622623932864,0.18323816578619,0.966103389661034
22,0.295708134956797,0.0675900974111828,0.885311468853115
23,0.0632800004799633,0.70193483212227,0.94970502949705
24,0.111946475591134,0.497456407652845,0.94970502949705
25,-0.416511638470981,0.00835088629424474,0.28977102289771
26,-0.255410246729099,0.116578896740137,0.899110088991101
27,-0.196997765157762,0.229345581012428,0.945305469453055
28,-0.179307389161459,0.274734858197212,0.948305169483052
29,-0.188199294940386,0.251235513870811,0.946705329467053
30,-0.328477793887199,0.0411871031230411,0.674732526747325
31,-0.326357595122554,0.0425920861688034,0.682731726827317
32,-0.16447603204327,0.317035227039634,0.949305069493051
33,0.0362219198590232,0.826714063924021,0.94970502949705
34,-0.265634098995084,0.102169532170599,0.878512148785122
35,-0.445251232304478,0.00450610175978672,0.194580541945805
36,-0.411163512855458,0.00931414247088802,0.30976902309769
37,-0.396907589239631,0.0123579063962472,0.372162783721628
38,-0.372183368070074,0.0196386762776602,0.477152284771523
39,-0.156311582788492,0.341978089950907,0.949505049495051
40,-0.174207662276549,0.288841156345565,0.948705129487051
41,-0.163131901759647,0.321060886185777,0.949305069493051
42,-0.00821381183413657,0.960419551391686,0.94970502949705
43,-0.417322857079697,0.00821251223079056,0.286971302869713
44,-0.0658733266486928,0.690314988030504,0.94970502949705
45,-0.127798340637912,0.438150002248195,0.94970502949705
46,-0.298373079179425,0.065038732958219,0.787921207879212
47,0.135627399868698,0.410366098094448,0.94970502949705
48,-0.180024308041019,0.272788609257561,0.948305169483052
49,-0.20164628331867,0.218322164941388,0.943905609439056
50,0.22281269910346,0.172755300534066,0.971902809719028
51,-0.337751539045611,0.035477185796387,0.630536946305369
52,-0.40860949958272,0.00980669536199374,0.320767923207679
53,-0.281165990207726,0.0829315249012716,0.839316068393161
54,-0.0421342542026082,0.798969992919657,0.94970502949705
55,-0.444386111878216,0.00459411157112632,0.197580241975802
56,-0.461539871873156,0.00310140960460203,0.149385061493851
57,-0.333542247324983,0.0379829616513211,0.653534646535346
58,-0.383635122705298,0.0159129080860332,0.427157284271573
59,-0.398386790578872,0.0120071614733508,0.365763423657634
60,-0.43325019073197,0.0058673726451548,0.232776722327767
61,-0.334420710070236,0.037448441850781,0.648535146485351
62,-0.419284427406512,0.00788601777729037,0.27997200279972
63,-0.0955473268085901,0.562855353129084,0.94970502949705
64,-0.0554636261503689,0.737354129918643,0.94970502949705
65,-0.168338135716521,0.305645768723779,0.948905109489051
66,-0.0233045315204221,0.888011643744521,0.94970502949705
67,-0.35956149010012,0.0245644758740781,0.531146885311469
68,-0.401191192592787,0.0113653718404281,0.352964703529647
69,0.0328775666722431,0.842502335027878,0.94970502949705
70,0.0548472817309489,0.74017104827618,0.94970502949705
71,-0.29392315098748,0.069342692299898,0.800919908009199
72,-0.0913198677114057,0.580335246157554,0.94970502949705
73,-0.376641690200672,0.0181095881496667,0.458154184581542
74,-0.418520435289803,0.00801183099867975,0.282771722827717
75,-0.285380181021459,0.0782313067308023,0.828117188281172
76,-0.303844156623606,0.0600397213841407,0.766123387661234
77,0.30824578090858,0.0562437931283553,0.843715628437156
78,-0.1278672567244,0.437900998603836,0.94970502949705
79,0.142934212014749,0.385366240921525,0.94970502949705
80,-0.147421620237673,0.370465739696572,0.949505049495051
81,-0.139052830746132,0.398533132385508,0.949505049495051
82,-0.155416668111134,0.344783351678404,0.949505049495051
83,-0.0295783268064348,0.85813737162285,0.94970502949705
84,-0.0164823444978729,0.920669902723121,0.94970502949705
85,-0.108844189755698,0.509523202168826,0.94970502949705
86,-0.137414586963965,0.404167579554309,0.949505049495051
87,-0.0655099147517202,0.691939179917029,0.94970502949705
88,-0.141393343869864,0.390562552738366,0.949505049495051
89,-0.16170040226667,0.325383253655431,0.949305069493051
90,0.161938790740067,0.324660940352919,0.95010498950105
91,0.0964187735897173,0.559282587034942,0.94970502949705
92,0.198384245198428,0.226018726771038,0.956104389561044
93,-0.0553778024369441,0.737746173817195,0.94970502949705
94,-0.185945155289101,0.257061208048983,0.947305269473053
95,0.109981000345802,0.505084426587392,0.94970502949705
96,0.0180522330478856,0.91314141510989,0.94970502949705
97,0.0416286925800151,0.801333397052223,0.94970502949705
98,-0.154497615315637,0.34767887983867,0.949505049495051
99,-0.0575064607145431,0.728041975444123,0.94970502949705
100,-0.0541334094492545,0.743437882967347,0.94970502949705
101,-0.0363440622461688,0.826138675132104,0.94970502949705
102,-0.106123509678814,0.520225262922098,0.94970502949705
103,-0.193839867363008,0.23704718621852,0.945705429457054
104,-0.0285267177935822,0.863132456420907,0.94970502949705
105,0.218440271495579,0.181557390704529,0.966503349665033
106,-0.184045002377051,0.262041323647495,0.947505249475053
107,0.0368712123923691,0.823656404783426,0.94970502949705
108,0.151355109692523,0.357691078364037,0.94970502949705
109,0.243950801798522,0.134491869899182,0.992900709929007
110,-0.226295194777629,0.165966860375108,0.931506849315068
111,-0.384128782129646,0.0157667283328226,0.424557544245575
112,-0.179487310176285,0.274245567057772,0.948305169483052
113,-0.299993258141326,0.0635252244924437,0.781321867813219
114,-0.170631861966169,0.299006262948304,0.948905109489051
115,-0.214496810451531,0.189765515487705,0.938106189381062
116,-0.238423789453356,0.143827145246607,0.921507849215078
117,-0.078545561510497,0.634578051273657,0.94970502949705
118,0.10547888694167,0.522777125348201,0.94970502949705
119,-0.267044523756973,0.100293448253341,0.875912408759124
120,-0.142493541090243,0.386848174993654,0.949505049495051
121,-0.134158337487051,0.415501563872747,0.949505049495051
122,-0.112608879772131,0.494898934422785,0.94970502949705
123,0.108216576553408,0.51198213321061,0.94970502949705
124,0.148580299961205,0.366674827027952,0.94970502949705
125,-0.0387520846524679,0.814813597719069,0.94970502949705
126,0.113262304631523,0.492382746321262,0.94970502949705
127,0.0893366952005991,0.588618481437251,0.94970502949705
128,0.200328872880943,0.221408472626863,0.956704329567043
129,-0.0235879483867422,0.886658470668431,0.94970502949705
130,0.135198030077632,0.411863311677429,0.94970502949705
131,0.00814909913824752,0.960731144329364,0.94970502949705
132,-0.101092051724317,0.540305316186827,0.94970502949705
133,-0.112120297910472,0.496784645555907,0.94970502949705
134,-0.0512465294940425,0.756693551551403,0.94970502949705
135,-0.0932876549074496,0.572168433310515,0.94970502949705
136,0.0927158778058712,0.574536049534344,0.94970502949705
137,-0.0780358066717881,0.636784735094833,0.94970502949705
138,0.156437063339467,0.341585872161737,0.94970502949705
139,-0.110608536600604,0.502642552925769,0.94970502949705
140,-0.0127388858271599,0.938648197948671,0.94970502949705
141,-0.301590670142631,0.062060427830394,0.774522547745225
142,-0.163004845966546,0.321443066033044,0.949305069493051
143,0.379500261529801,0.0171827577374662,0.504949505049495
144,-0.245873327395809,0.131352334632471,0.911108889111089
145,-0.264737886361603,0.103375470958478,0.880711928807119
146,-0.289384704564913,0.073960093252571,0.815518448155184
147,0.161343459674158,0.326466656217273,0.94990500949905
148,-0.145922638975446,0.375404505574946,0.949505049495051
149,-0.27797844927939,0.0866301654176546,0.848315168483152
150,-0.164641201218794,0.316542746290006,0.949305069493051
151,-0.0741740426145175,0.653601295224329,0.94970502949705
152,-0.230267194801253,0.158461523520443,0.928907109289071
153,0.274674145298507,0.0905977728226517,0.946905309469053
154,0.279581357134069,0.0847546011619673,0.932106789321068
155,0.0685820076817192,0.678252592746248,0.94970502949705
156,-0.0910132568300616,0.581612457999267,0.94970502949705
157,0.249555052665885,0.125492524476441,0.997700229977002
158,0.197636256546835,0.22780939712874,0.955904409559044
159,0.249252509503975,0.125966553647087,0.998100189981002
160,0.205624062577251,0.20918369538665,0.960503949605039
161,0.300012008734749,0.0635078731514442,0.871512848715128
162,0.218711611076435,0.181002050455417,0.966903309669033
163,0.300896581713738,0.0626935673061139,0.86991300869913
164,0.385455290612869,0.0153795269153368,0.472352764723528
165,0.394427177832082,0.0129655775427127,0.427357264273573
166,0.27219122953601,0.0936702115800242,0.953304669533047
167,-0.195996255046266,0.231769381795826,0.945505449455055
168,-0.292614472128936,0.0706502053202558,0.806919308069193
169,0.323541115952215,0.044518294565052,0.777122287771223
170,-0.0499678897109943,0.76258693200623,0.94970502949705
171,0.288311453216715,0.0750864654652701,0.908309169083092
172,-0.0506955274706331,0.759231534120537,0.94970502949705
173,-0.0251803762882424,0.879061424564974,0.94970502949705
174,-0.348644528211799,0.0296144876366757,0.581341865813419
175,0.250269154407538,0.124378945789543,0.996700329967003
176,0.10782101315039,0.513534957940197,0.94970502949705
177,0.350943128544711,0.0284855804222367,0.650734926507349
178,0.10508591619287,0.524335793388748,0.94970502949705
179,0.0279005961017259,0.866109006239957,0.94970502949705
180,0.0192535446253453,0.907385467485224,0.94970502949705
181,-0.0397900863930897,0.809943090972431,0.94970502949705
182,-0.227128683179786,0.164371073148411,0.930906909309069
183,0.103739099856248,0.529695029314765,0.94970502949705
184,0.0811465740000824,0.623367246138218,0.94970502949705
185,0.169531737195933,0.30217911823854,0.950704929507049
186,-0.0964492417988036,0.559157864383048,0.94970502949705
187,0.0324111117681426,0.844709388954227,0.94970502949705
188,0.087225630881721,0.597492940991857,0.94970502949705
189,0.070991226132855,0.667589689670838,0.94970502949705
190,-0.286616449216613,0.0768926623073899,0.823917608239176
191,0.316585393308335,0.0495782942829012,0.807919208079192
192,-0.130610468560601,0.428052976442351,0.949505049495051
193,0.0960246951641606,0.56089692598263,0.94970502949705
194,0.0404987758449471,0.806621819116066,0.94970502949705
195,-0.0766776826088602,0.642678990070642,0.94970502949705
196,0.0188370421012324,0.909380578816949,0.94970502949705
197,0.179775326891698,0.273463500936621,0.951704829517048
198,-0.383128891140123,0.0160639952269428,0.428557144285571
199,-0.480143410981577,0.00197883451717618,0.106989301069893
200,-0.372012226612851,0.0196994633134884,0.477952204779522
201,-0.366104544337232,0.0218964454771873,0.501749825017498
202,-0.0238803415447903,0.885262772318239,0.94970502949705
203,0.200941829396727,0.219968786735056,0.957104289571043
204,0.106453736294184,0.51892038702029,0.94970502949705
205,-0.420287973973677,0.00772333497118705,0.275972402759724
206,-0.195498766540166,0.232979835537074,0.945505449455055
207,-0.178628398748596,0.276586502681724,0.948305169483052
208,0.00317175217974601,0.984710945811306,0.94970502949705
209,0.186630788754705,0.255279797501193,0.953104689531047
210,-0.351488180822415,0.0282231683388711,0.568143185681432
211,-0.253761691055639,0.119038854564285,0.901709829017098
212,0.299143193157342,0.0643158053228678,0.874112588741126
213,-0.103335678112241,0.531305499443442,0.94970502949705
214,-0.118346671523192,0.473030928557183,0.94970502949705
215,0.0496544113315644,0.764033816410153,0.94970502949705
216,0.266652266881862,0.100812547259801,0.965903409659034
217,0.0241872654688503,0.883798080537161,0.94970502949705
218,0.182374326050056,0.266472455502642,0.952304769523048
219,0.133699435800984,0.417113194370516,0.94970502949705
220,-0.123372195218804,0.454304901553848,0.94970502949705
221,-0.0869881650521179,0.598494833324926,0.94970502949705
222,-0.0394299744283179,0.811632017170009,0.94970502949705
223,0.340172711464825,0.0340982232233147,0.7001299870013
224,0.249347141746717,0.125818138943154,0.998100189981002
225,0.0886063143877939,0.591682238365876,0.94970502949705
226,0.0645303442676579,0.696323915155072,0.94970502949705
227,0.219396026122577,0.179606658069458,0.967303269673033
228,0.348596928774999,0.0296382491753733,0.660933906609339
229,-0.223032952644666,0.172320153687866,0.933506649335066
230,-0.108102525295678,0.512429612021125,0.94970502949705
231,0.0479436049713496,0.771943986921966,0.94970502949705
232,-0.178455276667774,0.277059917952303,0.948505149485051
233,-0.159531733831479,0.332000254039704,0.949305069493051
234,-0.387706206717859,0.0147408529629037,0.408559144085591
235,-0.0954389670361687,0.563300344567973,0.94970502949705
236,-0.0547534703184953,0.740600094723704,0.94970502949705
237,-0.139382498830878,0.397404806044467,0.949505049495051
238,-0.218209143549532,0.182031386491142,0.935906409359064
239,-0.199105656950823,0.224300827594863,0.944105589441056
240,-0.0769835304309948,0.641349711507683,0.94970502949705
241,-0.0736452354199314,0.655917481026574,0.94970502949705
242,-0.195834343356999,0.232162862944524,0.945505449455055
243,-0.234607203436267,0.150545881223402,0.925307469253075
244,-0.28279784332476,0.0810861112179919,0.835316468353165
245,-0.440539150504712,0.00500377888107639,0.21017898210179
246,0.00676202135779054,0.967411260076195,0.94970502949705
247,-0.132984584785127,0.419630726850207,0.949505049495051
248,0.173649103701272,0.290414100847255,0.951104889511049
249,0.1950159168382,0.234158775339609,0.954704529547045
250,0.353782133802973,0.0271405470289741,0.636536346365363
251,-0.276188391143835,0.088762514171467,0.853114688531147
252,0.103879792720472,0.529133939846769,0.94970502949705
253,0.190481264010468,0.245428537958559,0.953504649535047
254,0.253530288419986,0.11938724920695,0.990500949905009
255,-0.266507244463667,0.101004983625817,0.876512348765124
256,0.109364266564031,0.50749009033011,0.94970502949705
257,0.0638406122801875,0.69941713909762,0.94970502949705
258,-0.0468086756968228,0.777204125585684,0.94970502949705
259,-0.298589035858613,0.0648353631703658,0.787521247875212
260,-0.183241153039876,0.264167240722551,0.947705229477052
261,-0.180509714557919,0.271476003199233,0.947905209479052
262,0.00105630137768662,0.994907959164334,0.94970502949705
263,-0.121177745333454,0.462432117215612,0.94970502949705
264,-0.104172862320826,0.527966096828329,0.94970502949705
265,-0.120598136302792,0.464591623596966,0.94970502949705
266,-0.12545517536254,0.44666250302246,0.94970502949705
267,-0.116593445125921,0.479658239046792,0.94970502949705
268,-0.138554838588398,0.400241069789081,0.949505049495051
269,0.197698443416212,0.227660154674479,0.955904409559044
270,0.234276817392773,0.151138100284632,0.981501849815019
271,0.212699502264965,0.193592182666732,0.963103689631037
272,-0.0983536966401118,0.551387726179136,0.94970502949705
273,-0.117810379757321,0.475053001446498,0.94970502949705
274,-0.00369814361460556,0.982173914523351,0.94970502949705
275,-0.160864005896006,0.32792544038619,0.949305069493051
276,0.112918049210577,0.493707573920239,0.94970502949705
277,-0.0261401963344955,0.874487488057578,0.94970502949705
278,-0.0363444849187293,0.826136684159948,0.94970502949705
279,-0.127309560529222,0.439918272989042,0.94970502949705
280,-0.118707569503856,0.471672733790707,0.94970502949705
281,-0.129773329926502,0.431045087553684,0.949505049495051
282,-0.12419854640446,0.451264617962045,0.94970502949705
283,-0.00171679155005241,0.991724067143199,0.94970502949705
284,0.219005790081023,0.180401332796397,0.967103289671033
285,-0.162685366765977,0.322405307376237,0.949305069493051
286,-0.0404245852581016,0.806969357591892,0.94970502949705
287,0.180531416639919,0.271417414812066,0.951704829517048
288,0.259852968506121,0.11014016936197,0.982301769823018
289,-0.214533757393019,0.18968741603104,0.938106189381062
290,-0.32029098008168,0.0468280066966634,0.706329367063294
291,-0.11841726684148,0.472765089606034,0.94970502949705
292,-0.260570651711958,0.109125833999765,0.888711128887111
293,-0.149968182826386,0.362164673368568,0.949505049495051
294,-0.200787038081808,0.220331744583865,0.943905609439056
295,-0.158282924319263,0.335848144279802,0.949505049495051
296,-0.0293184458717588,0.859371292941071,0.94970502949705
297,0.212275297500014,0.194503229096625,0.963103689631037
298,-0.160069978467106,0.330350247797841,0.949305069493051
299,-0.118805387634797,0.471304962796058,0.94970502949705
300,-0.00873180750322288,0.957925604539184,0.94970502949705
301,-0.0780449753419766,0.636745017362196,0.94970502949705
302,0.123282012460403,0.454637367507472,0.94970502949705
303,0.327300183013985,0.0419627432123261,0.76012398760124
304,0.0685203068211638,0.678526497008577,0.94970502949705
305,0.210353298769462,0.198668809081788,0.962303769623038
306,0.11313825272472,0.492859935127906,0.94970502949705
307,0.0985547859257127,0.550570266569241,0.94970502949705
308,0.02551666933822,0.877458401946878,0.94970502949705
309,0.10608049622433,0.520395347987524,0.94970502949705
310,-0.0995084353442067,0.546701338751147,0.94970502949705
311,-0.165115579834106,0.315130981385112,0.949305069493051
312,-0.228970947731953,0.160883263830484,0.93010698930107
313,-0.108612837755947,0.510428927697667,0.94970502949705
314,-0.0488686485216788,0.767664030796359,0.94970502949705
315,0.108278460319638,0.511739414788601,0.94970502949705
316,-0.328210232055682,0.0413623041299527,0.675732426757324
317,0.13485969901903,0.413045258172739,0.94970502949705
318,-0.13010202726801,0.429868869240278,0.949505049495051
319,-0.0704468084893676,0.669993685980167,0.94970502949705
320,-0.288821186623866,0.0745498400187137,0.816518348165183
321,-0.122361463508717,0.458038552447436,0.94970502949705
322,0.239783094050012,0.141488277914927,0.987101289871013
323,-0.251360067959636,0.122692053112485,0.904709529047095
324,-0.269299209392316,0.0973491993146663,0.871712828717128
325,-0.146224903325617,0.374405495220537,0.949505049495051
326,0.0158778494932533,0.923570646694695,0.94970502949705
327,-0.0395336083096628,0.811145887461021,0.94970502949705
328,-0.246339400010908,0.130599496762489,0.91030896910309
329,-0.137977644314325,0.40222591041961,0.949505049495051
330,-0.169227886408664,0.3030592212827,0.948905109489051
331,-0.239620386126058,0.141766753232654,0.91970802919708
332,0.280144442737965,0.0841032610881867,0.931306869313069
333,0.271582054919833,0.0944361231950755,0.954904509549045
334,0.0460957159344337,0.780513563203617,0.94970502949705
335,-0.11634086106204,0.480617008441892,0.94970502949705
336,0.167450607068391,0.308239796701779,0.950504949505049
337,0.278044822989769,0.0865518692385789,0.937106289371063
338,0.322753782936809,0.0450691746351531,0.781921807819218
339,0.241732322168981,0.13818343217485,0.98990100989901
340,0.371140042896778,0.0200117025981488,0.548145185481452
341,0.303363346750813,0.0604664148987457,0.862713728627137
342,0.389441691454797,0.0142638563945104,0.453154684531547
343,0.425751903844986,0.00688722983292633,0.301969803019698
344,0.423348882136774,0.00724481703585467,0.309369063093691
345,-0.0130798702136165,0.937009214410125,0.94970502949705
346,-0.16451059596981,0.31693212881458,0.949305069493051
347,-0.27842488732986,0.0861045897533287,0.847515248475152
348,0.202826171651601,0.215583302253528,0.958304169583042
349,-0.198515193972519,0.225706231393071,0.944505549445055
350,0.365195225439057,0.0222520951962863,0.57954204579542
351,0.0998579455914025,0.545286626015721,0.94970502949705
352,-0.0601593967150518,0.716006104437403,0.94970502949705
353,-0.287675653032789,0.0757600410359166,0.821317868213179
354,0.240687925364936,0.139947002584967,0.988501149885011
355,0.130722991126646,0.427651682618449,0.94970502949705
356,0.185136604475429,0.259172586988195,0.953104689531047
357,0.0367428217248702,0.824260822195341,0.94970502949705
358,0.0368324717092834,0.823838771536287,0.94970502949705
359,0.0367818679418522,0.824076995959497,0.94970502949705
360,-0.0707586268712925,0.668616384656348,0.94970502949705
361,-0.261916585167638,0.107242678559479,0.885911408859114
362,0.244643419443641,0.13335446175845,0.994100589941006
363,0.11394555609368,0.48975875526157,0.94970502949705
364,0.183252804360053,0.264136345616649,0.952304769523048
365,-0.0173191325921505,0.916656148905133,0.94970502949705
366,0.0980975897174523,0.55242966860961,0.94970502949705
367,0.119709462096671,0.467913064338236,0.94970502949705
368,0.0516133733155731,0.755005216460872,0.94970502949705
369,-0.406160042286786,0.0102998135897238,0.32976702329767
370,0.387757668134722,0.0147265174108328,0.461153884611539
371,-0.348324049104308,0.0297747736269753,0.582341765823418
372,0.125349568902688,0.447048273920834,0.94970502949705
373,-0.051059570055752,0.757554429027503,0.94970502949705
374,-0.00745723155547834,0.964062850976203,0.94970502949705
375,-0.0287859897904812,0.861900433688481,0.94970502949705
376,0.215887366419789,0.186841757257271,0.964303569643036
377,-0.112094508028853,0.496884285075351,0.94970502949705
378,-0.363552991659746,0.0229066005020858,0.512948705129487
379,-0.458991625895228,0.00329199829677063,0.154384561543846
380,-0.218583212277171,0.181264688432784,0.935706429357064
381,-0.168921332264877,0.303948808569359,0.948905109489051
382,0.193504945968119,0.237874159757429,0.953904609539046
383,0.0750272922011334,0.649870790406759,0.94970502949705
384,-0.440703615078763,0.00498563816486841,0.20997900209979
385,-0.278360413157145,0.0861803399684572,0.847715228477152
386,-0.12798361621881,0.437480752345047,0.94970502949705
387,0.0417313186103974,0.800853498167688,0.94970502949705
388,0.128589065494765,0.435297694736832,0.94970502949705
389,-0.410596842929788,0.00942156103698399,0.312768723127687
390,-0.239468561878834,0.142026964950668,0.91970802919708
391,0.25512811341577,0.116997155143566,0.988901109889011
392,0.016414436695452,0.920995716943498,0.94970502949705
393,0.0357195553408322,0.829081539475177,0.94970502949705
394,0.129396996031479,0.43239396435601,0.94970502949705
395,0.325667933656945,0.0430573859955068,0.767523247675233
396,0.0926885927443137,0.574649142622459,0.94970502949705
397,0.166026838910047,0.312430194643199,0.95030496950305
398,0.139396782378748,0.397355960766778,0.94970502949705
399,0.0102629184268972,0.95055630060266,0.94970502949705
400,0.112154952722506,0.496650772351323,0.94970502949705
401,0.0568547512701066,0.731008652634809,0.94970502949705
402,0.339090832980637,0.0347088716883911,0.705929407059294
403,0.266142906986494,0.101489676115738,0.967303269673033
404,0.126101134428827,0.44430683013354,0.94970502949705
405,0.113605181085472,0.491065044741486,0.94970502949705
406,0.320531005100333,0.046654192868787,0.792320767923208
407,0.297589748526705,0.0657806441049079,0.878712128787121
408,-0.0997330719767912,0.545791876903491,0.94970502949705
409,-0.0261870251467147,0.874264431163649,0.94970502949705
410,-0.0299053690301971,0.856585039231993,0.94970502949705
411,-0.0988913054290038,0.549203542627626,0.94970502949705
412,-0.223709573867639,0.170988295482499,0.933106689331067
413,-0.346148249871478,0.0308819953461293,0.591740825917408
414,-0.145942170317573,0.375339905096836,0.949505049495051
415,-0.0907801892943265,0.582584161292078,0.94970502949705
416,-0.128920104111552,0.434106628088091,0.94970502949705
417,-0.0694029972625246,0.67461192285922,0.94970502949705
418,-0.21396048049926,0.190901783263938,0.938106189381062
419,-0.169044024561173,0.303592569279308,0.948905109489051
420,-0.0571501044377752,0.729663680668804,0.94970502949705
421,-0.186765282932264,0.254931322902938,0.947105289471053
422,-0.30764133814869,0.0567534134498916,0.753124687531247
423,-0.223181564199178,0.172026991756011,0.933506649335066
424,-0.432785930321677,0.0059264927478474,0.234576542345765
425,-0.018410834934882,0.911422744215897,0.94970502949705
426,-0.0482824988854405,0.77037522575189,0.94970502949705
427,0.214478774981157,0.189803647607667,0.963503649635037
428,0.0303956423956069,0.854258914887849,0.94970502949705
429,0.344150758118018,0.0319280980590935,0.682331766823318
430,-0.284642623388364,0.0790385607975854,0.82971702829717
431,0.0629348949912283,0.703486255159308,0.94970502949705
432,0.174240929702575,0.288747646699785,0.951304869513049
433,0.198698425659376,0.225269464969499,0.956304369563044
434,-0.174342244172633,0.288462987732813,0.948705129487051
435,0.000194967602736664,0.999060126913298,0.94970502949705
436,0.0152383739268916,0.926640309556312,0.94970502949705
437,-0.23495206745775,0.149929521251078,0.925307469253075
438,-0.283709136969705,0.0800695536188907,0.832316768323168
